time,X_value,Y_value,Z_value
Started:,12월 10 2020,11:20:30:490, 
277.6577,-70.39355,-29.46286,-153.29353
277.6971,-68.76709,-28.59633,-155.10222
277.7491,-69.18130,-28.01974,-154.48413
277.8009,-70.28171,-27.81949,-151.35725
277.8530,-70.04176,-28.19991,-151.31609
277.9051,-69.44518,-25.78935,-152.49860
277.9583,-70.38372,-23.59360,-151.30782
278.0069,-71.43820,-22.07601,-149.85983
278.0663,-71.54006,-22.80092,-149.88945
278.1120,-73.25442,-23.69746,-148.90555
278.1635,-73.77551,-23.68797,-147.72691
278.2151,-73.47398,-22.72286,-148.38417
278.2673,-73.35444,-22.62395,-149.11481
278.3214,-75.69762,-27.09230,-146.52824
278.3794,-76.96762,-28.82111,-144.02985
278.4234,-74.32999,-27.43476,-148.34399
278.4810,-73.41668,-28.62903,-149.82941
278.5277,-71.95032,-29.90368,-149.90691
278.5818,-71.99111,-29.04521,-149.72957
278.6317,-72.41203,-28.32918,-149.56163
278.6859,-72.04424,-27.40885,-150.61569
278.7383,-71.27639,-25.13043,-150.37364
278.7968,-71.21388,-25.33985,-149.92393
278.8482,-72.29600,-25.89440,-150.44598
278.8915,-71.32185,-23.94192,-150.83011
278.9438,-70.52618,-21.89355,-150.24193
278.9985,-70.93843,-20.25924,-149.15871
279.0472,-71.49577,-21.15480,-150.27208
279.0989,-73.28590,-22.58963,-149.49197
279.1517,-75.29321,-22.20410,-149.21156
279.2043,-74.38388,-21.86604,-150.60452
279.2633,-73.43682,-22.89526,-152.46342
279.3070,-75.45755,-28.40175,-150.82544
279.3601,-76.04187,-29.43619,-147.93715
279.4114,-73.10727,-28.94629,-151.43303
279.4661,-70.75117,-29.84710,-154.74339
279.5150,-71.24952,-31.18024,-153.13745
279.5671,-73.70132,-30.50525,-150.19211
279.6204,-73.76404,-30.26104,-150.53914
279.6715,-73.08692,-29.23290,-150.62895
279.7326,-74.09389,-25.56497,-148.72826
279.7773,-73.93951,-24.73330,-148.00027
279.8281,-73.89714,-25.08816,-148.92181
279.8788,-74.78224,-24.22612,-147.63989
279.9325,-75.18035,-22.28981,-146.06859
279.9844,-73.98588,-19.95795,-146.65504
280.0360,-73.55462,-19.10770,-148.38959
280.0942,-75.75484,-19.84126,-146.74887
280.1474,-77.23363,-20.09312,-145.36696
280.1917,-76.46620,-19.27887,-147.29059
280.2442,-76.21014,-20.36782,-148.68365
280.3004,-77.43953,-23.54064,-146.43173
280.3483,-76.10992,-22.54121,-146.66451
280.3994,-76.19889,-22.49093,-147.91539
280.4508,-74.23430,-22.91368,-150.44817
280.5031,-73.79761,-23.48159,-151.09935
280.5592,-73.91716,-23.53372,-150.48920
280.6142,-74.08540,-23.91233,-150.01263
280.6609,-73.64222,-22.98142,-149.95967
280.7134,-73.69627,-20.55641,-148.22299
280.7693,-74.23403,-20.52228,-146.64474
280.8147,-74.17873,-20.37667,-147.13672
280.8666,-73.24835,-18.34136,-148.25439
280.9190,-74.32987,-17.07899,-147.07808
280.9740,-74.67038,-15.95299,-146.74347
281.0357,-75.18533,-16.68734,-147.12740
281.0746,-76.37266,-17.83521,-145.99445
281.1286,-77.77911,-19.03122,-144.32271
281.1806,-78.37806,-18.39277,-144.11150
281.2324,-78.04156,-19.00373,-145.01656
281.2846,-77.47104,-20.82399,-145.32649
281.3348,-78.00420,-22.11343,-145.27832
281.3877,-76.88660,-21.62388,-146.02356
281.4409,-75.95823,-22.96434,-147.06677
281.4937,-74.23063,-24.71692,-149.08344
281.5422,-74.33576,-25.86720,-148.31129
281.5957,-74.57036,-25.45085,-147.44901
281.6500,-74.09894,-24.29460,-147.89581
281.6990,-74.56326,-23.79230,-147.97745
281.7517,-75.98273,-22.13853,-145.23643
281.8027,-75.68700,-22.26597,-144.07698
281.8580,-75.33881,-21.97592,-145.97131
281.9165,-73.94207,-20.12324,-147.01862
281.9602,-75.08935,-18.70213,-145.63747
282.0121,-75.59956,-17.14555,-144.89569
282.0645,-76.04798,-17.40158,-145.00299
282.1154,-77.10835,-18.10847,-144.16309
282.1670,-78.83912,-18.36351,-142.55524
282.2234,-79.49873,-17.58630,-142.91263
282.2714,-79.14657,-17.61120,-144.40683
282.3238,-80.04516,-20.58559,-143.75131
282.3775,-81.24205,-22.41318,-142.74815
282.4263,-78.66962,-20.08663,-145.75131
282.4789,-78.60410,-19.98884,-147.38829
282.5320,-77.01097,-21.82261,-148.62842
282.5824,-76.81136,-23.61999,-147.81007
282.6349,-77.72623,-24.11129,-146.64241
282.6876,-77.75018,-23.05379,-146.73222
282.7390,-77.29279,-22.17580,-146.94370
282.8048,-78.15929,-20.39238,-144.82695
282.8428,-76.84069,-21.08582,-143.91443
282.9002,-75.58266,-21.11897,-145.65773
282.9479,-74.00368,-19.42749,-146.27124
283.0037,-75.06152,-17.94312,-144.19164
283.0516,-76.59355,-17.14017,-142.16786
283.1035,-77.80721,-18.14426,-141.66397
283.1547,-79.01522,-18.36173,-140.23747
283.2076,-79.67423,-17.44667,-139.67146
283.2674,-79.89574,-16.50543,-140.95760
283.3130,-80.08407,-17.93603,-141.87671
283.3637,-80.69405,-20.93140,-141.36110
283.4207,-80.49936,-22.54812,-140.66551
283.4667,-77.58583,-21.02708,-144.33075
283.5188,-77.21468,-21.65767,-146.13321
283.5707,-76.56297,-23.34155,-145.97243
283.6262,-77.81957,-24.39093,-143.83853
283.6808,-77.85184,-23.96043,-143.41394
283.7263,-76.52181,-22.49713,-144.59221
283.7790,-76.56779,-21.92858,-144.76576
283.8348,-77.77641,-20.70761,-142.87852
283.8831,-78.67395,-20.34589,-140.97440
283.9349,-78.47115,-19.40443,-142.39769
283.9886,-77.09228,-17.41428,-144.54810
284.0445,-76.84823,-16.47211,-144.48410
284.0903,-78.03644,-16.06676,-143.08791
284.1525,-79.14438,-17.14262,-142.17380
284.1958,-80.54838,-17.38475,-141.23112
284.2471,-81.84830,-16.29731,-141.10399
284.2996,-81.59647,-14.61893,-142.46829
284.3510,-80.75169,-14.43229,-144.73338
284.4029,-81.58258,-18.01904,-143.92374
284.4577,-82.39634,-19.75242,-143.69261
284.5083,-80.90751,-19.14153,-146.20403
284.5667,-79.41393,-20.13733,-148.78893
284.6115,-77.91047,-22.72964,-149.86282
284.6627,-79.01929,-24.95296,-148.18752
284.7162,-80.46380,-25.48129,-146.42351
284.7730,-79.53039,-25.31999,-147.17607
284.8218,-78.81232,-24.41798,-147.92972
284.8703,-78.79340,-22.36883,-146.54794
284.9227,-79.24693,-22.03350,-145.73805
284.9768,-79.21543,-22.00888,-146.32422
285.0317,-78.19751,-20.63825,-146.24471
285.0785,-78.44225,-18.87376,-144.59801
285.1307,-78.68469,-17.51145,-143.89709
285.1839,-78.63387,-17.94665,-143.93893
285.2351,-80.03269,-19.21116,-142.43466
285.2846,-81.48633,-19.44286,-141.85867
285.3364,-80.60417,-19.06839,-143.34990
285.3897,-79.98551,-20.88354,-145.14674
285.4408,-80.00004,-23.61667,-146.33273
285.4921,-80.98891,-26.75030,-145.28123
285.5450,-78.81303,-27.45637,-147.69458
285.5984,-76.44737,-29.19440,-150.21207
285.6513,-73.77823,-31.61293,-153.06929
285.7003,-74.69979,-33.61771,-152.17059
285.7553,-75.68633,-33.92456,-151.33400
285.8049,-74.39156,-34.01849,-152.60213
285.8600,-74.90428,-34.36364,-152.21198
285.9086,-76.20554,-32.63830,-149.71967
285.9619,-77.76154,-31.94365,-147.30888
286.0128,-77.30657,-30.25571,-148.19397
286.0664,-76.12043,-27.31824,-149.24574
286.1177,-77.33970,-25.10231,-147.09200
286.1707,-78.64773,-23.68064,-145.17819
286.2219,-80.12951,-23.23649,-144.55864
286.2726,-80.62863,-22.69764,-145.05086
286.3239,-80.43124,-21.64312,-145.27042
286.3764,-81.28465,-21.54543,-145.34441
286.4286,-81.99603,-23.40159,-146.56107
286.4814,-83.56161,-26.70348,-145.18512
286.5399,-84.75901,-28.81497,-143.55934
286.5843,-81.99619,-27.21772,-145.45680
286.6362,-80.48905,-27.72688,-146.10342
286.6900,-79.69635,-29.07827,-146.16470
286.7407,-80.15107,-29.08838,-145.13777
286.7928,-80.33788,-28.31697,-145.02353
286.8441,-79.58386,-27.67630,-145.85368
286.8971,-79.89981,-27.72248,-144.59695
286.9522,-80.62254,-25.95030,-142.02560
287.0088,-81.59073,-26.80667,-141.03252
287.0555,-80.06647,-25.50700,-142.51163
287.1039,-79.03128,-22.68669,-141.91924
287.1589,-80.70530,-20.55633,-140.22299
287.2085,-81.12762,-20.13630,-140.65088
287.2597,-80.93240,-20.75260,-141.26491
287.3133,-81.36972,-21.02056,-140.35345
287.3660,-82.41315,-20.80306,-139.78899
287.4224,-83.44406,-21.49247,-140.56764
287.4685,-82.95844,-23.14471,-141.10335
287.5205,-83.41774,-24.86222,-140.48820
287.5745,-82.99580,-24.67018,-141.58028
287.6246,-83.34149,-23.09501,-142.85274
287.6760,-82.80844,-22.26674,-143.95691
287.7294,-80.63548,-23.15384,-145.68713
287.7825,-79.49899,-23.89371,-145.62407
287.8347,-80.51594,-22.31545,-144.33167
287.8841,-80.01110,-21.49894,-145.76331
287.9365,-79.04374,-22.06185,-145.94368
287.9894,-79.81636,-21.61042,-142.27071
288.0435,-81.17020,-23.25488,-139.37450
288.0924,-79.65323,-22.82437,-141.38074
288.1463,-78.20133,-21.54687,-141.75121
288.2000,-79.72865,-19.84503,-140.20218
288.2489,-80.74737,-18.61245,-139.84314
288.3088,-81.54006,-18.65061,-139.57111
288.3518,-83.08307,-18.62337,-138.99147
288.4037,-83.93700,-17.85086,-139.23875
288.4561,-83.83852,-17.80340,-140.69618
288.5162,-83.92884,-20.09902,-140.92516
288.5606,-85.05791,-22.79349,-140.04521
288.6120,-83.80693,-22.73663,-140.26239
288.6654,-83.80405,-22.53970,-141.03564
288.7174,-82.31425,-23.56416,-142.62100
288.7681,-82.04389,-24.89023,-142.27498
288.8209,-82.78716,-25.06211,-141.21010
288.8732,-82.16757,-25.05453,-142.35887
288.9257,-82.05890,-25.40381,-142.76781
288.9756,-83.40613,-25.56147,-140.51257
289.0280,-84.46594,-26.75184,-138.08301
289.0814,-81.00284,-25.58600,-141.94830
289.1360,-79.55646,-24.24530,-144.26535
289.1873,-80.03259,-24.53396,-143.65331
289.2365,-80.93291,-24.73313,-142.49077
289.2891,-82.36140,-24.85196,-142.12006
289.3400,-83.59711,-24.87480,-141.48785
289.3937,-84.38496,-25.20192,-141.27089
289.4437,-84.32709,-25.61904,-142.40965
289.4977,-83.80622,-27.61584,-143.13063
289.5509,-85.21882,-31.13645,-141.47609
289.6029,-83.70264,-32.26015,-141.43382
289.6538,-79.69301,-31.13497,-145.69308
289.7042,-78.84162,-33.02007,-147.72931
289.7569,-77.46415,-35.79572,-148.70633
289.8101,-77.18164,-38.09655,-148.80858
289.8597,-76.69679,-39.43019,-149.61792
289.9122,-75.12909,-40.06794,-151.16422
289.9640,-73.89931,-40.11794,-152.51764
290.0197,-73.76559,-40.70866,-151.09726
290.0706,-76.56577,-46.17911,-148.95740
290.1209,-68.88184,-45.75190,-156.41409
290.1745,-62.48942,-44.72838,-163.99112
290.2238,-59.71043,-46.63604,-168.62366
290.2762,-56.25017,-50.10194,-173.10855
290.3298,-53.67946,-53.37217,-176.84081
290.3799,-50.39919,-55.57628,-180.89264
290.4333,-44.71663,-56.08157,-187.88684
290.4848,-39.08784,-56.11301,-194.86206
290.5395,-34.06747,-57.30607,-201.25464
290.5884,-28.66442,-61.22711,-208.17824
290.6401,-17.85652,-59.62709,-218.10857
290.6932,-11.08425,-54.42483,-225.87515
290.7436,-1.37999,-53.80168,-237.77184
290.7961,10.45709,-53.82746,-250.66690
290.8503,17.90593,-52.14431,-259.17413
290.9001,22.13473,-51.16645,-263.82599
290.9532,23.74533,-50.38548,-265.67545
291.0037,26.05718,-49.01815,-268.48743
291.0574,27.80297,-48.41734,-269.96841
291.1082,30.78460,-47.15226,-271.75647
291.1600,32.67351,-43.99879,-274.16565
291.2117,34.86994,-41.35784,-275.16559
291.2635,35.78529,-39.11137,-274.45352
291.3174,34.82405,-38.74669,-274.45087
291.3705,35.48664,-36.56909,-277.52567
291.4232,37.04858,-33.65838,-281.44931
291.4722,39.23699,-31.69916,-284.56311
291.5243,39.91817,-28.96408,-287.01544
291.5759,39.84305,-25.82531,-289.06705
291.6287,40.80635,-23.16364,-291.76733
291.6795,41.80589,-19.93613,-296.83322
291.7319,44.00306,-15.36322,59.93987
291.7860,43.39288,-10.27173,59.40039
291.8377,44.25385,-5.77089,55.69992
291.8875,45.69278,-1.51839,53.29358
291.9399,45.13355,2.64436,51.50142
291.9932,44.77268,6.32938,50.34315
292.0459,43.67991,9.77542,49.46862
292.0956,43.99939,11.95625,48.86611
292.1478,45.79700,13.15772,47.51466
292.2007,45.28115,14.33538,44.70199
292.2553,46.12863,17.25307,45.70229
292.3035,45.08528,18.25625,45.64986
292.3551,43.44046,18.99798,45.42294
292.4085,42.18671,21.15670,45.02076
292.4573,40.56755,23.73116,42.63983
292.5091,39.73386,25.43097,41.17379
292.5612,38.15458,27.34744,40.14907
292.6131,35.76879,29.34835,39.04476
292.6653,34.33940,31.44781,38.14217
292.7181,32.61808,33.25288,35.61270
292.7690,31.11866,34.23458,33.03969
292.8219,29.14507,35.35217,30.49999
292.8757,27.31902,38.38593,27.59278
292.9318,25.74096,41.13006,25.29162
292.9783,24.62182,41.14672,23.19540
293.0308,23.70906,41.57631,22.23848
293.0851,23.44736,42.56074,21.30988
293.1349,24.15324,43.55073,21.82258
293.1906,24.40270,42.59615,21.13187
293.2372,23.81394,42.42453,20.03295
293.2915,23.88298,43.51508,20.88853
293.3492,23.66491,42.54663,21.34124
293.3950,23.79684,41.94682,22.00048
293.4476,22.60342,43.27132,21.79851
293.4978,21.74683,44.10920,21.68767
293.5518,21.14524,44.25594,21.60814
293.6094,20.39967,44.80326,21.84785
293.6538,18.86648,45.62869,20.84146
293.7064,17.14989,44.84559,19.18148
293.7588,16.41698,43.50126,17.01083
293.8103,17.75417,44.97804,17.92033
293.8612,16.54584,45.30059,16.88057
293.9134,15.89401,45.99196,14.66353
293.9655,15.22016,45.71983,12.90674
294.0214,14.89025,44.45515,11.96217
294.0746,14.69238,44.63403,12.30724
294.1212,13.71113,44.46018,11.12733
294.1742,15.61357,43.21698,12.39857
294.2338,17.58814,42.50806,13.08076
294.2792,17.02723,43.06809,12.89406
294.3304,17.85712,44.58772,14.77981
294.3810,18.42805,44.12296,15.94306
294.4360,20.24686,42.94941,17.60279
294.4903,19.94009,41.93052,18.31342
294.5370,19.18573,41.86230,17.62861
294.5893,17.96519,41.80952,16.91522
294.6417,17.59142,41.51633,17.84312
294.6946,18.02639,42.72512,18.05873
294.7467,16.75001,42.25517,14.92313
294.7977,15.37817,41.50302,13.02499
294.8494,16.73678,43.10322,15.13495
294.9024,15.92970,44.31303,15.37726
294.9636,15.42978,45.76260,13.60130
295.0054,14.70742,45.60809,11.64778
295.0596,15.08649,45.04208,11.37228
295.1101,15.08700,44.86813,10.94123
295.1611,14.62742,45.84615,11.37012
295.2131,13.40475,44.26441,11.47388
295.2652,15.81484,41.77820,12.38824
295.3183,15.23720,42.15299,11.49334
295.3741,17.86596,43.49828,14.21597
295.4210,19.11528,42.98184,17.12930
295.4732,19.05220,42.28637,17.67912
295.5276,19.10423,41.73450,17.46732
295.5808,18.96521,41.37801,17.80673
295.6292,18.45235,40.94841,18.44487
295.6812,18.30740,41.81136,19.62457
295.7330,18.23470,42.16511,19.20528
295.7857,17.42432,40.74759,16.02245
295.8376,16.55000,40.16708,14.22355
295.8905,18.67531,42.60099,16.74287
295.9431,18.63932,45.16307,17.22474
295.9966,17.99529,46.26379,14.70000
296.0469,17.58151,46.33135,12.17160
296.0970,17.63479,45.14724,11.40202
296.1526,17.67692,44.16772,11.83722
296.2030,17.55894,44.34317,11.54720
296.2640,17.31843,42.79723,11.43156
296.3053,18.46174,41.18928,12.03946
296.3607,18.64139,43.01105,11.85883
296.4088,20.74620,44.69560,14.71977
296.4624,21.90440,44.29541,16.54016
296.5153,22.07228,42.32943,16.94885
296.5652,21.52218,40.75004,16.74736
296.6173,21.20355,39.49006,16.63830
296.6700,20.71175,38.71192,16.91969
296.7244,20.44044,38.80647,18.36456
296.7728,20.31272,39.02477,18.94832
296.8326,19.83143,37.18956,18.00124
296.8820,19.48437,36.79853,17.37052
296.9304,20.85138,38.61314,19.76054
296.9809,22.90885,39.84495,22.69829
297.0339,22.60469,40.35383,22.11785
297.0865,22.40307,39.65022,19.44496
297.1466,21.75374,38.19247,17.69183
297.1903,22.31156,37.62164,18.35432
297.2422,21.94223,37.98567,19.51023
297.2956,21.60871,38.00364,19.23512
297.3491,22.07510,35.95107,18.47539
297.3973,23.24996,34.18203,17.47653
297.4510,23.28654,37.29185,18.14467
297.5011,24.85526,39.91221,21.00215
297.5542,25.29134,39.14471,21.82435
297.6121,25.06148,37.66247,22.35888
297.6574,24.62391,36.72001,22.19313
297.7087,24.08138,36.57506,21.56322
297.7648,22.80785,36.02620,20.58013
297.8137,21.31186,35.72974,20.18203
297.8649,20.84831,35.56878,19.65204
297.9172,20.11534,35.97520,17.20985
297.9698,20.52342,38.31013,17.38367
298.0283,22.36639,40.13842,19.63071
298.0745,22.25452,40.70254,20.68081
298.1266,21.58469,41.69964,19.00739
298.1772,20.77531,41.56329,16.23958
298.2332,20.60278,40.28925,15.54037
298.2832,21.01747,40.53363,17.11543
298.3328,20.56991,41.67289,16.50689
298.3846,20.34806,39.66563,15.74074
298.4384,21.77165,37.72081,15.37642
298.4955,22.08754,39.30782,15.56494
298.5405,22.91904,40.41327,18.05196
298.5991,23.97172,40.09986,20.91583
298.6479,24.55283,39.58451,22.36081
298.6970,23.90890,39.44763,21.79098
298.7485,23.26182,39.49296,21.28449
298.8004,22.25881,38.61951,21.40588
298.8528,21.73965,37.96897,22.26328
298.9082,20.90256,37.11968,20.54980
298.9567,20.23528,37.27703,18.39334
299.0084,20.52349,38.83443,18.05149
299.0605,22.37470,40.82855,20.55192
299.1129,21.87511,41.27315,20.22415
299.1648,21.68292,41.03605,18.40956
299.2170,21.09693,40.08465,16.48431
299.2683,20.83114,39.82394,16.58024
299.3213,20.49565,40.15975,17.02856
299.3796,20.66885,41.12405,17.76682
299.4261,22.01942,39.25660,17.50345
299.4764,23.05667,38.18062,17.34816
299.5325,24.60971,39.97626,19.64911
299.5868,25.62455,39.54939,21.48209
299.6325,25.49582,37.95409,21.73063
299.6854,24.62970,37.45623,21.36469
299.7373,23.14966,37.68449,20.83328
299.7885,22.08371,36.90232,20.83264
299.8386,21.87689,36.84990,22.04763
299.8919,21.08702,36.79093,21.60833
299.9449,20.57659,37.06851,19.77674
300.0005,20.28055,38.62228,19.01698
300.0477,22.09356,38.94577,20.35570
300.0996,21.77348,37.42601,20.02225
300.1507,21.73372,37.95475,18.40149
300.2057,21.40514,38.32302,17.06504
300.2546,21.22669,37.75124,16.87293
300.3092,21.49192,37.15326,17.40156
300.3597,21.64530,37.86492,17.04971
300.4112,22.60313,36.60680,17.25672
300.4661,23.28341,36.67570,16.48898
300.5146,23.06575,39.44358,16.68767
300.5688,24.08822,38.79845,17.42026
300.6198,24.95304,37.41136,18.91355
300.6834,25.15109,36.82726,20.19837
300.7224,23.80043,37.43341,19.52552
300.7768,21.15007,36.51694,18.20546
300.8301,20.47350,36.06383,18.84691
300.8832,20.64082,36.83771,19.29070
300.9305,20.01064,37.16848,17.39901
300.9836,19.65193,37.55590,16.41247
301.0378,21.92042,38.28667,18.61400
301.0867,22.62793,38.76876,20.06745
301.1387,22.00840,39.83929,18.66243
301.1906,21.22271,39.50716,15.90732
301.2431,20.17742,38.40300,14.58394
301.2955,20.23963,38.67567,15.16868
301.3479,20.45791,39.76393,15.76249
301.4015,21.26627,37.51416,15.70953
301.4508,22.44220,36.50243,15.06498
301.5033,23.36708,39.11753,16.95451
301.5555,23.90726,39.33948,18.70527
301.6084,24.25878,37.99136,19.43596
301.6587,23.86082,36.54221,19.17966
301.7143,22.47600,37.14624,19.00071
301.7689,21.35566,37.60084,18.85485
301.8149,20.00842,37.25248,18.74474
301.8673,19.78840,36.24841,18.52566
301.9208,19.16300,35.64800,16.15832
301.9708,19.86213,36.64563,16.96168
302.0225,21.95245,37.33332,19.44472
302.0750,21.60981,37.49311,19.62850
302.1342,21.14649,38.65396,18.31015
302.1797,20.99268,38.61144,16.85155
302.2308,20.46656,37.61105,16.89428
302.2840,20.17741,36.73466,17.92609
302.3350,20.38093,36.87652,17.94750
302.3885,20.59434,34.72065,17.51774
302.4396,22.26797,32.90686,17.30427
302.4911,22.87643,34.98980,18.74518
302.5446,24.14898,34.77483,21.66875
302.5958,24.28657,33.62936,22.57946
302.6482,23.67887,34.01127,22.33776
302.6987,23.33956,34.31709,22.26243
302.7517,22.30192,33.46089,21.71191
302.8033,20.91453,33.26245,21.73252
302.8563,20.00559,33.55413,20.97375
302.9073,19.20848,32.81864,18.89165
302.9614,19.09866,33.53860,18.10803
303.0114,21.33769,34.82958,20.93607
303.0675,20.97843,35.17122,21.55921
303.1146,19.89828,36.15261,19.62913
303.1667,19.60112,36.56965,18.09633
303.2196,19.71486,35.88527,18.15925
303.2713,19.70107,35.60262,19.42092
303.3232,19.76344,36.70268,19.48965
303.3746,19.99413,35.19540,18.68622
303.4275,21.00626,34.33847,17.83671
303.4799,22.18296,37.44928,18.86486
303.5328,23.07910,37.86070,20.84301
303.5833,23.38533,36.08473,21.33672
303.6343,23.26452,34.57770,21.20789
303.6873,22.37675,34.95083,20.54731
303.7386,21.42860,35.43032,20.92265
303.7912,19.81413,34.83836,20.97611
303.8432,19.35571,34.69501,21.24707
303.8944,18.74084,34.19096,18.63128
303.9482,19.02599,34.60526,17.89276
303.9986,20.42187,34.76904,20.04827
304.0507,20.83624,34.14579,20.85426
304.1028,20.21442,35.02729,19.50030
304.1571,20.21752,35.29225,18.03156
304.2060,20.08990,34.23495,17.55325
304.2583,20.12944,33.64056,18.28656
304.3113,20.14439,34.37550,18.30946
304.3645,19.38741,33.79338,17.16980
304.4160,20.91643,32.14182,17.62205
304.4670,21.60257,34.06110,19.07613
304.5197,22.06671,34.96125,21.51930
304.5722,22.24332,33.85816,22.83783
304.6237,22.23050,33.56483,22.98646
304.6755,22.11896,33.58058,22.56387
304.7268,21.30879,33.96885,22.27021
304.7784,19.76199,34.11825,22.59263
304.8341,19.14243,34.41774,22.92212
304.8822,18.89001,33.41005,20.22210
304.9353,18.37797,32.60020,17.21466
304.9864,19.34818,33.12279,18.95058
305.0405,20.75798,33.60944,22.55838
305.0903,20.57686,35.26800,23.62747
305.1423,20.53660,36.24252,23.03473
305.1987,20.57529,34.68895,22.34524
305.2542,20.67906,32.45439,22.27919
305.3047,20.43457,32.72371,22.17256
305.3504,20.46022,32.41472,21.76288
305.4026,21.43091,30.35270,21.34396
305.4547,22.27892,31.52553,20.62994
305.5064,23.62450,33.30050,23.40674
305.5583,24.37727,32.27346,25.39597
305.6123,24.13722,31.65745,25.58577
305.6621,23.70426,32.23079,25.82145
305.7185,23.72158,31.84448,26.24287
305.7671,22.39683,30.93560,25.93095
305.8181,21.20265,31.82194,26.15047
305.8699,20.22162,32.68406,24.75987
305.9252,20.29695,31.84760,23.06640
