"1";"gyro_xout";"gyro_yout";"gyro_zout";"accel_xout";"accel_yout";"accel_zout"
"6099";"2541";"-371";"1494";"-4540";"-7028";"12832"
"6100";"55";"-1429";"6066";"-3744";"-6756";"14084"
"6101";"1410";"-795";"5694";"972";"-3996";"13072"
"6102";"19";"784";"4482";"1312";"-5024";"13052"
"6103";"-2233";"-1032";"3249";"-288";"-7980";"18652"
"6104";"-12";"-849";"2640";"-556";"-5200";"14196"
"6105";"1153";"398";"1083";"132";"-6432";"15272"
"6106";"-576";"1325";"-3127";"-1176";"-6748";"14752"
"6107";"-283";"920";"-1659";"-1876";"-6400";"13784"
"6108";"-912";"-1138";"1320";"-1592";"-6108";"15540"
"6109";"-2173";"-1397";"938";"-1492";"-5896";"15076"
"6110";"-2777";"-978";"1054";"448";"-7588";"13008"
"6111";"-2608";"603";"-432";"920";"-7764";"13284"
"6112";"-1095";"657";"-1966";"-48";"-9844";"15464"
"6113";"1265";"1128";"-2044";"-4";"-8388";"13548"
"6114";"1809";"1579";"-1560";"168";"-8828";"14220"
"6115";"852";"735";"-583";"-440";"-7908";"13164"
"6116";"892";"631";"1893";"-960";"-8064";"12572"
"6117";"-113";"603";"2824";"-1064";"-6924";"13428"
"6118";"-220";"1";"3941";"-1056";"-7620";"13524"
"6119";"585";"218";"3882";"-404";"-7840";"15016"
"6120";"506";"224";"1794";"180";"-7804";"13396"
"6121";"-290";"1096";"-1151";"-232";"-7820";"14356"
"6122";"557";"191";"-1203";"-928";"-8160";"14120"
"6123";"-257";"-426";"-193";"-768";"-7568";"13800"
"6124";"-50";"-777";"573";"-1308";"-7980";"13340"
"6125";"408";"536";"-1262";"648";"-7544";"13728"
"6126";"635";"476";"-1884";"-80";"-7292";"12972"
"6127";"-29";"735";"-887";"-492";"-7888";"13572"
"6128";"-394";"487";"-602";"-724";"-8004";"14000"
"6129";"-322";"538";"-456";"-464";"-8752";"14544"
"6130";"-319";"89";"-169";"-1152";"-7620";"12992"
"6131";"-114";"683";"-152";"-308";"-9136";"14056"
"6132";"454";"600";"-888";"-308";"-8304";"14836"
"6133";"1372";"1325";"-1979";"-288";"-7256";"13540"
"6134";"462";"990";"-1880";"-204";"-8156";"14176"
"6135";"194";"752";"-1202";"-1616";"-7732";"12852"
"6136";"220";"433";"300";"-1624";"-8436";"13648"
"6137";"-179";"-165";"267";"96";"-8400";"14400"
"6138";"-241";"313";"-1047";"528";"-8624";"13676"
"6139";"-179";"113";"-563";"-1136";"-7308";"14164"
"6140";"-291";"-268";"-637";"328";"-7348";"13640"
"6141";"1349";"1063";"-2851";"104";"-9308";"13368"
"6142";"-245";"1180";"-3621";"120";"-8400";"15188"
"6143";"-844";"626";"-2803";"-584";"-7796";"15124"
"6144";"-886";"1910";"-4496";"676";"-7236";"15372"
"6145";"-111";"3045";"-5370";"200";"-8076";"13604"
"6146";"-326";"1990";"-4856";"-2012";"-7132";"14160"
"6147";"-432";"2705";"-3812";"-2300";"-8124";"16148"
"6148";"2003";"3833";"-5494";"196";"-6376";"12180"
"6149";"-265";"4156";"-9231";"-484";"-5660";"20644"
"6150";"400";"2432";"-5043";"-668";"-6364";"10472"
"6151";"-1660";"3070";"-4112";"-2376";"-6284";"16852"
"6152";"103";"3630";"-4498";"-1392";"-5580";"12300"
"6153";"-551";"3413";"-3376";"972";"-7572";"15148"
"6154";"1514";"4619";"-6138";"-36";"-5972";"15000"
"6155";"82";"2801";"-9166";"400";"-5696";"17092"
"6156";"902";"2456";"-8703";"-2200";"-6224";"15224"
"6157";"-1370";"2675";"-6067";"-372";"-5192";"13240"
"6158";"-1696";"4374";"-7713";"-468";"-5432";"15732"
"6159";"-1228";"3252";"-8240";"-720";"-5588";"13920"
"6160";"-2051";"4599";"-9289";"-1968";"-8540";"17552"
"6161";"-45";"2875";"-7851";"-1640";"-5424";"15816"
"6162";"-2202";"3049";"-9203";"-104";"-6904";"14452"
"6163";"-2757";"5198";"-10748";"-320";"-6440";"17660"
"6164";"985";"5086";"-12092";"-660";"-4872";"13208"
"6165";"-1251";"4565";"-12796";"-444";"-6220";"10240"
"6166";"-3770";"4029";"-8067";"-2632";"-7112";"17928"
"6167";"-4522";"3231";"-6442";"-1036";"-7408";"21192"
"6168";"-981";"4407";"-4434";"160";"-6480";"14800"
"6169";"-1102";"2706";"-1435";"-2196";"-6764";"12980"
"6170";"849";"3184";"-731";"-376";"-7340";"15596"
"6171";"1886";"3701";"-3150";"-528";"-7136";"14544"
"6172";"2815";"2495";"-4338";"-556";"-7072";"16152"
"6173";"2552";"855";"-3388";"-1112";"-7148";"14716"
"6174";"653";"700";"-2005";"360";"-5004";"12968"
"6175";"1442";"-52";"1532";"-2156";"-3580";"13372"
"6176";"-763";"-463";"4988";"-560";"-3124";"16276"
"6177";"-2553";"-477";"4577";"1848";"-3380";"15344"
"6178";"-5006";"880";"1111";"44";"-5820";"15512"
"6179";"-4562";"622";"1202";"1280";"-6712";"14404"
"6180";"-1841";"1638";"-1605";"968";"-9400";"15136"
"6181";"-48";"528";"196";"-84";"-8848";"14272"
"6182";"1570";"-29";"1491";"-88";"-8028";"13508"
"6183";"353";"235";"1471";"-376";"-9104";"13812"
"6184";"1059";"640";"1012";"-248";"-7724";"12892"
"6185";"598";"661";"1839";"-268";"-6956";"13788"
"6186";"-51";"569";"2464";"-1348";"-6192";"13480"
"6187";"715";"24";"4080";"504";"-7388";"14876"
"6188";"2540";"83";"3330";"-1660";"-7048";"15324"
"6189";"2570";"-468";"1264";"732";"-6684";"14384"
"6190";"3272";"-872";"-396";"-1092";"-6488";"15404"
"6191";"2387";"-884";"-299";"-1612";"-6516";"14808"
"6192";"260";"123";"-475";"-2040";"-3932";"13708"
"6193";"-308";"-438";"863";"-1828";"-5820";"12888"
"6194";"-618";"-6";"2189";"104";"-4688";"13664"
"6195";"-1304";"-943";"2020";"776";"-4672";"13936"
"6196";"-3517";"-478";"541";"756";"-5444";"14816"
"6197";"-5153";"385";"-484";"-280";"-6264";"14004"
"6198";"-2633";"-332";"-1534";"548";"-8620";"16240"
"6199";"-841";"1680";"-2548";"872";"-7844";"13280"
"6200";"747";"1060";"-2406";"-372";"-8752";"14188"
"6201";"1369";"40";"1415";"-2052";"-8956";"14416"
"6202";"2760";"-444";"3568";"-168";"-6848";"12724"
"6203";"-779";"-590";"2915";"-276";"-6800";"17456"
"6204";"-2746";"1308";"216";"840";"-6844";"13316"
"6205";"446";"1137";"3385";"-180";"-6080";"15624"
"6206";"457";"465";"-298";"-612";"-8348";"16080"
"6207";"3406";"-303";"-629";"-148";"-6476";"13952"
"6208";"1335";"-636";"-972";"-1000";"-6796";"13752"
"6209";"139";"-416";"-1531";"-320";"-6804";"15072"
"6210";"-1197";"-261";"-994";"76";"-6088";"13188"
"6211";"-1896";"-741";"176";"308";"-6012";"13368"
"6212";"-4008";"143";"-2804";"1048";"-6708";"14120"
"6213";"-3019";"853";"-2099";"-972";"-7280";"15176"
"6214";"746";"1903";"-2667";"2104";"-9156";"14240"
"6215";"953";"728";"395";"-1292";"-7908";"14040"
"6216";"595";"467";"819";"1296";"-8204";"14664"
"6217";"1417";"1873";"-551";"408";"-8104";"13324"
"6218";"839";"2023";"-1136";"540";"-7728";"12908"
"6219";"-1196";"1208";"1147";"-1356";"-6676";"14672"
"6220";"-699";"317";"5397";"-2432";"-7116";"15800"
"6221";"776";"710";"3606";"560";"-7684";"15496"
"6222";"2606";"753";"-849";"496";"-8412";"14244"
"6223";"2581";"810";"-3219";"324";"-7572";"14420"
"6224";"2964";"1060";"-2812";"-1148";"-6720";"14440"
"6225";"1400";"781";"-856";"-604";"-6824";"12756"
"6226";"17";"-284";"907";"-1380";"-5668";"15084"
"6227";"-2686";"-877";"413";"1024";"-5680";"14604"
"6228";"-2623";"1418";"-3182";"1284";"-6432";"13520"
"6229";"-3814";"2460";"-3667";"1288";"-8644";"16752"
"6230";"-1215";"-332";"-84";"-2908";"-8212";"16484"
"6231";"1038";"-635";"1401";"-168";"-8344";"13508"
"6232";"928";"309";"2215";"-880";"-7956";"13140"
"6233";"680";"872";"1924";"-268";"-7156";"12808"
"6234";"373";"1596";"633";"460";"-7180";"13412"
"6235";"-690";"1515";"1187";"-1336";"-7040";"14020"
"6236";"938";"-628";"2413";"-748";"-8368";"14568"
"6237";"780";"-626";"3015";"-1852";"-8960";"17228"
"6238";"944";"-386";"995";"1300";"-7220";"12584"
"6239";"655";"-246";"-44";"-380";"-7864";"15068"
"6240";"437";"-884";"579";"-816";"-6940";"14416"
"6241";"-833";"-454";"-450";"684";"-6384";"13228"
"6242";"-2291";"-519";"-1373";"696";"-7396";"13372"
"6243";"-2663";"1645";"-4543";"632";"-7088";"13720"
"6244";"7";"1669";"-2522";"496";"-9308";"14588"
"6245";"721";"-439";"1703";"-2632";"-8796";"13052"
"6246";"576";"-88";"2490";"192";"-9308";"13520"
"6247";"1195";"1062";"621";"316";"-8800";"13312"
"6248";"54";"1191";"488";"568";"-7480";"13332"
"6249";"-517";"2091";"-71";"-272";"-7888";"14464"
"6250";"66";"1671";"1808";"-1788";"-6968";"12612"
"6251";"2389";"346";"2962";"-940";"-8456";"16376"
"6252";"1302";"-58";"1496";"-1392";"-7344";"12964"
"6253";"978";"135";"291";"-736";"-8136";"14036"
"6254";"887";"170";"-316";"-748";"-7692";"13724"
"6255";"123";"-355";"392";"-1236";"-7448";"13980"
"6256";"-803";"-1002";"1443";"-472";"-6696";"13568"
"6257";"-2781";"-466";"-690";"548";"-8324";"14184"
"6258";"-926";"66";"-1809";"252";"-7928";"13328"
"6259";"684";"1041";"-2587";"-372";"-8892";"13280"
"6260";"1637";"230";"328";"-420";"-8508";"11844"
"6261";"1433";"111";"283";"412";"-8932";"13548"
"6262";"212";"889";"-55";"-964";"-9296";"13880"
"6263";"851";"983";"-239";"-284";"-7888";"12584"
"6264";"225";"871";"387";"-232";"-7704";"14308"
"6265";"-390";"458";"2052";"-1828";"-7012";"12892"
"6266";"825";"-138";"3266";"-972";"-8312";"15808"
"6267";"665";"191";"603";"-292";"-7584";"13856"
"6268";"1268";"1718";"-2760";"-132";"-7276";"12928"
"6269";"880";"1527";"-3085";"-1152";"-8744";"13092"
"6270";"944";"582";"-1250";"-888";"-6992";"13364"
"6271";"-600";"-297";"-511";"-1172";"-8056";"14456"
"6272";"165";"-282";"-879";"72";"-6920";"13440"
"6273";"-1197";"615";"-2224";"-600";"-8140";"13496"
"6274";"-774";"1000";"-3064";"332";"-6908";"13676"
"6275";"564";"1547";"-3948";"-1252";"-7496";"13828"
"6276";"931";"1279";"-2451";"-644";"-7440";"13144"
"6277";"-351";"1153";"-1455";"-716";"-9108";"14228"
"6278";"89";"1592";"-5009";"52";"-8036";"14744"
"6279";"-155";"2257";"-4718";"-288";"-7736";"12728"
"6280";"241";"1616";"-4756";"-688";"-8000";"14512"
"6281";"208";"2329";"-5725";"-492";"-7508";"14008"
"6282";"513";"2399";"-5915";"-608";"-7316";"14604"
"6283";"-306";"2711";"-6535";"484";"-6900";"14904"
"6284";"342";"3809";"-7431";"268";"-7024";"14852"
"6285";"-1161";"3083";"-6189";"-1056";"-7264";"15072"
"6286";"-1293";"2857";"-5683";"-472";"-7056";"15076"
"6287";"-1510";"4913";"-12633";"2360";"-5948";"16412"
"6288";"-634";"3489";"-9089";"-1456";"-6900";"13868"
"6289";"-2164";"2810";"-6841";"-1160";"-6572";"15096"
"6290";"-2195";"3612";"-5713";"-1136";"-7100";"14064"
"6291";"-1310";"4997";"-7539";"884";"-6644";"16292"
"6292";"462";"4462";"-9999";"520";"-6320";"15916"
"6293";"-688";"3392";"-8457";"-68";"-5776";"14300"
"6294";"-1774";"2810";"-6627";"-1248";"-6392";"15040"
"6295";"-2545";"4579";"-7219";"-404";"-6356";"14748"
"6296";"-1145";"4213";"-7643";"-40";"-6144";"16248"
"6297";"-1456";"4351";"-8386";"-676";"-5848";"15800"
"6298";"-1463";"4338";"-8571";"-1272";"-6276";"13088"
"6299";"-2194";"4025";"-8041";"-800";"-7348";"16316"
"6300";"-2218";"4387";"-7647";"-880";"-6944";"15292"
"6301";"-1854";"4599";"-7935";"-708";"-7680";"15552"
"6302";"-924";"4645";"-7460";"-1416";"-6964";"15624"
"6303";"-333";"5964";"-8778";"-184";"-6852";"14536"
"6304";"-666";"5539";"-8965";"-540";"-7112";"13312"
"6305";"-1620";"3180";"-6314";"-2696";"-8048";"12184"
"6306";"-4151";"3528";"-4213";"-2056";"-8012";"14264"
"6307";"-1283";"3901";"-3694";"-864";"-8528";"14136"
"6308";"334";"4091";"-4298";"-720";"-8332";"13612"
"6309";"1030";"4053";"-5654";"-636";"-8308";"15624"
"6310";"3130";"3889";"-6324";"-192";"-7148";"14100"
"6311";"1786";"4267";"-8412";"-332";"-6260";"14692"
"6312";"-828";"3338";"-7950";"-1540";"-6872";"12680"
"6313";"-1745";"3670";"-6396";"-2684";"-8408";"14920"
"6314";"-316";"3138";"-3576";"-412";"-7276";"15016"
"6315";"-389";"2562";"-3369";"-1372";"-7640";"13916"
"6316";"-457";"1930";"-1132";"-1848";"-7228";"15656"
"6317";"539";"2681";"-1750";"-592";"-6688";"14996"
"6318";"2427";"3757";"-6201";"692";"-6228";"15620"
"6319";"2467";"3789";"-7056";"-1188";"-5680";"12628"
"6320";"148";"3100";"-5296";"-1068";"-6716";"13684"
"6321";"-1122";"2295";"-4075";"-1612";"-6764";"14752"
"6322";"-575";"2149";"-3406";"-1788";"-7296";"15928"
"6323";"43";"1902";"-3512";"-552";"-6676";"14356"
"6324";"-84";"2073";"-3450";"-1520";"-6392";"15120"
"6325";"-158";"1245";"-2828";"-1344";"-6048";"14232"
"6326";"42";"861";"-1657";"628";"-7056";"15364"
"6327";"580";"1510";"-2407";"356";"-7092";"13888"
"6328";"-589";"2032";"-2906";"-32";"-6896";"14624"
"6329";"921";"2080";"-2462";"-84";"-6996";"12968"
"6330";"-673";"847";"-857";"-976";"-7348";"16296"
"6331";"907";"1240";"-285";"-256";"-6876";"14516"
"6332";"-230";"802";"-252";"720";"-7104";"14056"
"6333";"-375";"2660";"-295";"-536";"-7832";"15200"
"6334";"695";"3492";"1057";"576";"-7896";"13216"
"6335";"-1336";"2381";"1013";"-9476";"-5108";"28072"
"6336";"528";"-523";"7101";"-412";"-2868";"11636"
"6337";"5024";"-740";"7167";"-2088";"-1688";"12476"
"6338";"2463";"-815";"893";"-3288";"-1600";"11872"
"6339";"-2644";"-130";"-1449";"-1044";"-2108";"15540"
"6340";"-2343";"-650";"234";"-2600";"-3816";"17460"
"6341";"-1267";"-1182";"-1045";"-1492";"-4612";"15812"
"6342";"-1451";"-308";"-2528";"-2064";"-5456";"14960"
"6343";"673";"-901";"-683";"-1648";"-5476";"14728"
"6344";"-327";"-547";"-1517";"-1928";"-5472";"12328"
"6345";"-530";"-2646";"1781";"-3948";"-3800";"16516"
"6346";"-630";"-5580";"5502";"-1212";"-6236";"15936"
"6347";"-2933";"3196";"-3344";"2208";"-8308";"13492"
"6348";"-2213";"3869";"-2363";"1008";"-6504";"16168"
"6349";"4793";"3849";"2577";"-320";"-8432";"12132"
"6350";"660";"4234";"-5095";"-2716";"-6448";"18476"
"6351";"2606";"2093";"-1974";"-3676";"-5564";"12724"
"6352";"4178";"1012";"-1407";"-2620";"-4288";"14584"
"6353";"2804";"343";"-694";"-2036";"-5288";"13708"
"6354";"1870";"-668";"-1328";"-1856";"-4500";"15288"
"6355";"67";"64";"-2861";"-1424";"-4300";"15484"
"6356";"1164";"-663";"-1736";"-1740";"-4592";"16020"
"6357";"963";"-382";"-1320";"-2364";"-3560";"15304"
"6358";"540";"-1442";"974";"-2120";"-4116";"15800"
"6359";"785";"-573";"2046";"608";"-3192";"12456"
"6360";"-6344";"2035";"-852";"1248";"-5628";"18416"
"6361";"894";"1936";"1005";"-2612";"-5440";"11984"
"6362";"-306";"1147";"238";"-2560";"-4360";"16152"
"6363";"-1055";"-621";"1495";"-592";"-4832";"13968"
"6364";"-1790";"10";"-1080";"-1560";"-6864";"16756"
"6365";"-875";"905";"-591";"-1064";"-5664";"14808"
"6366";"309";"105";"-102";"-2280";"-6628";"15664"
"6367";"-202";"-358";"1429";"-1088";"-6480";"15700"
"6368";"786";"-4";"615";"-556";"-5732";"14368"
"6369";"-170";"386";"-250";"-1048";"-5992";"14816"
"6370";"-435";"609";"-189";"-752";"-5280";"14156"
"6371";"-429";"469";"-531";"-1780";"-6320";"15488"
"6372";"333";"65";"607";"-800";"-6144";"15080"
"6373";"651";"17";"489";"-500";"-6180";"14820"
"6374";"392";"359";"-215";"-764";"-6060";"14352"
"6375";"-209";"711";"-509";"-1460";"-6016";"14732"
"6376";"-27";"267";"285";"-680";"-6088";"14920"
"6377";"73";"147";"235";"-952";"-5900";"14704"
"6378";"-7";"578";"-73";"-864";"-6104";"15048"
"6379";"31";"406";"49";"-1160";"-6124";"14992"
"6380";"85";"134";"326";"-940";"-6172";"14684"
"6381";"40";"196";"265";"-864";"-6248";"14664"
"6382";"74";"345";"-50";"-644";"-6332";"14636"
"6383";"106";"294";"-14";"-812";"-6284";"15100"
"6384";"83";"402";"-55";"-876";"-6324";"14452"
"6385";"-576";"484";"218";"-968";"-6204";"15312"
"6386";"-41";"734";"328";"-916";"-6780";"14732"
"6387";"-465";"562";"-297";"-656";"-6304";"14440"
"6388";"-2999";"120";"-3035";"-880";"-5548";"15152"
"6389";"682";"1330";"2943";"1512";"-7764";"15240"
"6390";"-1342";"224";"-2598";"-2060";"-7412";"15048"
"6391";"129";"409";"1001";"-1528";"-8016";"13796"
"6392";"736";"1774";"1520";"968";"-7188";"13380"
"6393";"-491";"57";"-2411";"-1924";"-7252";"14832"
"6394";"472";"-105";"900";"-1800";"-8280";"13980"
"6395";"828";"470";"867";"-264";"-7376";"13644"
"6396";"238";"264";"-603";"-416";"-7360";"13852"
"6397";"385";"482";"-1017";"-820";"-7364";"13964"
"6398";"99";"398";"-533";"-856";"-7200";"14120"
"6399";"527";"-218";"219";"-980";"-7576";"14824"
"6400";"384";"1262";"-802";"-504";"-6744";"13700"
"6401";"420";"1716";"-1277";"-908";"-7392";"13576"
"6402";"634";"506";"446";"-648";"-7464";"14312"
"6403";"303";"-88";"626";"-564";"-7272";"14196"
"6404";"12";"132";"304";"-580";"-6932";"14080"
"6405";"104";"132";"170";"-380";"-7412";"14180"
"6406";"93";"228";"179";"-588";"-7228";"14328"
"6407";"230";"127";"293";"-488";"-7048";"14144"
"6408";"-44";"101";"236";"-276";"-7408";"14436"
"6409";"-129";"157";"111";"-180";"-6916";"14360"
"6410";"44";"133";"69";"-244";"-7192";"14644"
"6411";"73";"195";"166";"-516";"-7160";"14304"
"6412";"94";"226";"345";"-168";"-7120";"14260"
"6413";"-48";"510";"-372";"-248";"-7284";"14128"
"6414";"121";"336";"173";"-640";"-7020";"14424"
"6415";"159";"-550";"1292";"-412";"-7296";"13844"
"6416";"343";"370";"724";"-308";"-6952";"14396"
"6417";"293";"495";"310";"-648";"-7140";"14360"
"6418";"490";"692";"254";"-344";"-7212";"14496"
"6419";"594";"317";"618";"-668";"-7056";"14820"
"6420";"445";"-181";"686";"-332";"-7016";"14120"
"6421";"41";"414";"304";"-672";"-6756";"14368"
"6422";"29";"484";"134";"-564";"-6980";"14156"
"6423";"43";"363";"270";"-432";"-7236";"14560"
"6424";"-107";"363";"152";"-420";"-7112";"14512"
"6425";"-46";"444";"113";"-456";"-7140";"14332"
"6426";"185";"504";"11";"-552";"-6984";"14568"
"6427";"289";"292";"162";"-520";"-7076";"13824"
"6428";"188";"388";"148";"-528";"-7236";"14080"
"6429";"227";"454";"85";"-456";"-7232";"14176"
"6430";"23";"458";"173";"-600";"-7004";"13968"
"6431";"-70";"593";"216";"-704";"-7304";"14416"
"6432";"141";"407";"222";"-548";"-7264";"14224"
"6433";"345";"459";"34";"-580";"-7300";"14444"
"6434";"324";"538";"-121";"-1016";"-7116";"14152"
"6435";"337";"476";"-249";"-908";"-7400";"14528"
"6436";"207";"211";"94";"-880";"-6972";"14104"
"6437";"138";"6";"213";"-776";"-7200";"14292"
"6438";"44";"323";"127";"-652";"-7280";"14276"
"6439";"147";"366";"19";"-584";"-7320";"14284"
"6440";"142";"433";"94";"-488";"-7544";"14344"
"6441";"148";"168";"98";"-724";"-7144";"14040"
"6442";"113";"112";"119";"-340";"-7396";"14044"
"6443";"-91";"471";"-55";"-384";"-7340";"14392"
"6444";"35";"256";"-237";"-544";"-7188";"14132"
"6445";"170";"439";"56";"-636";"-7276";"13992"
"6446";"109";"417";"44";"-548";"-7388";"14416"
"6447";"4";"353";"283";"-424";"-7496";"14296"
"6448";"321";"297";"113";"-764";"-7312";"14092"
"6449";"231";"310";"11";"-436";"-7344";"14248"
"6450";"340";"371";"249";"-620";"-7228";"14112"
"6451";"266";"331";"104";"-532";"-7276";"14248"
"6452";"290";"309";"128";"-408";"-7352";"14216"
"6453";"482";"375";"103";"-352";"-7220";"14152"
"6454";"191";"370";"158";"-488";"-7272";"14472"
"6455";"105";"267";"134";"-480";"-7320";"14200"
"6456";"243";"289";"89";"-352";"-7260";"14068"
"6457";"20";"375";"125";"-316";"-7336";"14360"
"6458";"278";"160";"57";"-428";"-6980";"14212"
"6459";"254";"343";"89";"-432";"-6936";"14152"
"6460";"189";"366";"293";"-556";"-6936";"13916"
"6461";"101";"355";"180";"-440";"-7176";"14500"
"6462";"79";"381";"278";"-280";"-7128";"14416"
"6463";"178";"364";"230";"-444";"-7180";"14536"
"6464";"205";"368";"97";"-260";"-7340";"14268"
"6465";"182";"267";"0";"-388";"-6916";"14296"
"6466";"90";"408";"109";"-436";"-7240";"14280"
"6467";"89";"419";"123";"-280";"-7352";"14432"
"6468";"159";"303";"300";"-360";"-6964";"14172"
"6469";"151";"544";"-69";"-220";"-7328";"14576"
"6470";"313";"687";"-282";"-584";"-7236";"14564"
"6471";"161";"459";"-75";"-604";"-7128";"14308"
"6472";"86";"335";"-273";"-468";"-7260";"14108"
"6473";"213";"364";"52";"-448";"-6936";"13828"
"6474";"115";"414";"182";"-424";"-7196";"14120"
"6475";"139";"478";"177";"-528";"-7236";"14248"
"6476";"334";"422";"69";"-584";"-7256";"14396"
"6477";"765";"356";"97";"-632";"-7116";"14144"
"6478";"-63";"524";"314";"-892";"-7268";"14776"
"6479";"91";"124";"619";"4";"-7420";"13876"
"6480";"29";"508";"92";"-468";"-7324";"14496"
"6481";"-81";"328";"-168";"-592";"-7256";"14596"
"6482";"70";"313";"-165";"-412";"-7080";"14024"
"6483";"117";"592";"-242";"-984";"-7192";"14440"
"6484";"311";"544";"-67";"-808";"-7236";"14336"
"6485";"499";"466";"52";"-592";"-7012";"14068"
"6486";"317";"0";"103";"-256";"-7092";"13752"
"6487";"-231";"203";"445";"-244";"-7748";"14324"
"6488";"-150";"126";"347";"-60";"-7356";"14380"
"6489";"-47";"295";"-173";"-240";"-7148";"13620"
"6490";"465";"954";"-289";"-616";"-7816";"14476"
"6491";"488";"313";"200";"-428";"-7144";"13944"
"6492";"304";"408";"242";"-704";"-7356";"14332"
"6493";"39";"354";"249";"-448";"-7332";"14316"
"6494";"118";"487";"28";"-616";"-7532";"14304"
"6495";"266";"122";"216";"-632";"-7188";"13824"
"6496";"-129";"379";"187";"-340";"-7524";"14316"
"6497";"113";"427";"85";"-412";"-7528";"14016"
"6498";"-79";"598";"144";"-688";"-7708";"14420"
"6499";"315";"336";"566";"-536";"-7496";"14172"
"6500";"298";"177";"287";"-396";"-7540";"13840"
"6501";"162";"188";"154";"-424";"-7420";"14200"
"6502";"510";"351";"79";"-420";"-7212";"13932"
"6503";"123";"570";"-52";"-756";"-7552";"14172"
"6504";"119";"542";"183";"-556";"-7376";"14036"
"6505";"129";"342";"275";"-712";"-7496";"14104"
"6506";"122";"421";"175";"-288";"-7492";"14132"
"6507";"167";"549";"75";"-500";"-7592";"14216"
"6508";"4";"295";"176";"-760";"-7444";"13928"
"6509";"138";"366";"162";"-652";"-7932";"14052"
"6510";"90";"434";"100";"-648";"-7648";"13848"
"6511";"187";"429";"209";"-588";"-7728";"14076"
"6512";"168";"379";"58";"-636";"-7616";"14168"
"6513";"398";"369";"149";"-596";"-7608";"14104"
"6514";"296";"538";"116";"-824";"-7472";"14296"
"6515";"387";"400";"188";"-732";"-7364";"14100"
"6516";"417";"352";"270";"-560";"-7512";"14296"
"6517";"623";"353";"317";"-908";"-7328";"14236"
"6518";"739";"432";"271";"-560";"-7116";"14052"
"6519";"433";"552";"202";"-984";"-7060";"14168"
"6520";"311";"563";"150";"-880";"-7156";"14284"
"6521";"97";"404";"144";"-884";"-6956";"14584"
"6522";"128";"454";"-587";"-960";"-7276";"14336"
"6523";"403";"441";"-551";"-776";"-7288";"14524"
"6524";"432";"280";"-132";"-772";"-7172";"14556"
"6525";"669";"-326";"736";"-1704";"-6268";"13632"
"6526";"1799";"193";"354";"-296";"-6504";"14956"
"6527";"2293";"82";"336";"-1336";"-7152";"15236"
"6528";"3954";"-775";"1775";"352";"-6608";"13824"
"6529";"4060";"847";"-1046";"1036";"-7028";"15588"
"6530";"4692";"369";"-907";"-1360";"-4800";"15668"
"6531";"3860";"-535";"-1200";"436";"-4108";"15364"
"6532";"2615";"1510";"-5814";"48";"-3408";"14716"
"6533";"3726";"1707";"-6881";"28";"-2240";"15224"
"6534";"1313";"213";"-7548";"1172";"-1460";"15180"
"6535";"-1432";"-898";"-5666";"-2380";"-140";"15736"
"6536";"-1802";"-1362";"-1874";"-2136";"180";"16604"
"6537";"-1410";"528";"-81";"-2344";"-920";"17660"
"6538";"-794";"-3372";"7445";"-260";"-2936";"17668"
"6539";"132";"-11";"3224";"4320";"-1804";"15820"
"6540";"-375";"3454";"-2661";"4080";"-2220";"13536"
"6541";"5982";"3471";"-2993";"-992";"-4072";"14912"
"6542";"-165";"2253";"-6170";"-792";"-2776";"14816"
"6543";"670";"-388";"-1917";"-3428";"-2524";"15692"
"6544";"-1099";"-1112";"-3203";"-656";"-1904";"17280"
"6545";"-112";"-864";"53";"-148";"52";"15228"
"6546";"-2105";"-276";"2344";"-2696";"-2820";"16776"
"6547";"163";"-527";"2197";"5076";"-2204";"15652"
"6548";"-3561";"-67";"694";"-644";"-3076";"17564"
"6549";"-1346";"-952";"2864";"-832";"-2636";"14736"
"6550";"-1305";"-19";"2206";"2904";"-2844";"13736"
"6551";"-62";"60";"3599";"404";"-3752";"19160"
"6552";"-419";"13";"3482";"2580";"-2424";"14024"
"6553";"-1062";"1769";"-1971";"2232";"-4608";"14536"
"6554";"-225";"3925";"-2943";"-1272";"-5988";"17052"
"6555";"2949";"2907";"-4800";"-612";"-4592";"14032"
"6556";"3590";"-2516";"-4932";"1112";"-2400";"15772"
"6557";"281";"-2379";"834";"-452";"-4320";"13256"
"6558";"862";"1331";"-2323";"2232";"-2308";"20704"
"6559";"3577";"-448";"332";"-176";"-2160";"13572"
"6560";"6242";"-803";"1991";"2184";"-1576";"15000"
"6561";"2180";"259";"2153";"1544";"-1216";"17276"
"6562";"1253";"875";"3868";"708";"-1044";"14028"
"6563";"850";"3815";"4530";"2880";"-1080";"16244"
"6564";"-13";"3498";"1910";"1156";"288";"14056"
"6565";"-2275";"3946";"342";"-2172";"-40";"19984"
"6566";"-531";"1835";"1019";"-996";"-1168";"16468"
"6567";"-719";"606";"1341";"-1692";"-2220";"14972"
"6568";"-1858";"-438";"2991";"-1852";"-1248";"15240"
"6569";"-1695";"-332";"2589";"-1840";"-2412";"18668"
"6570";"-1940";"-373";"4369";"-2864";"-512";"14184"
"6571";"-3782";"-1385";"8566";"-1072";"-2368";"16296"
"6572";"-3199";"643";"6254";"184";"-656";"16860"
"6573";"-4020";"-1149";"2594";"-56";"-2144";"14132"
